Time(ms) Command-Position Actual-Position Following-Error
192.26353880708800000 231.39859502555500000 231.39735519886000000 0.00123982669504130
192.46318941851800000 231.40972280700800000 231.40605837106700000 0.00366443594137422
192.66284002994800000 231.42092235266400000 231.41605466604200000 0.00486768662122472
192.86249064137800000 231.43219190015600000 231.42494037747400000 0.00725152268225315
193.06214125280800000 231.44352967610600000 231.43166691064800000 0.01186276545772100
193.26179186423800000 231.45493389639700000 231.43985584378200000 0.01507805261454110
193.46144247566800000 231.46640276645700000 231.44938021898300000 0.01702254747394250
193.66109308709800000 231.47793448154000000 231.45897835493100000 0.01895612660874240
193.86074369852800000 231.48952722701100000 231.46864205598800000 0.02088517102276910
194.06039430995800000 231.50117917863200000 231.48408621549600000 0.01709296313643450
194.26004492138800000 231.51288850284900000 231.49679094553000000 0.01609755731865900
194.45969553281800000 231.52465335707600000 231.50584533810600000 0.01880801896976440
194.65934614424800000 231.53647188999300000 231.51728734374000000 0.01918454625237590
194.85899675567800000 231.54834224183100000 231.52976274490400000 0.01857949692723080
195.05864736710800000 231.56026254466700000 231.54432237148300000 0.01594017318416260
195.25829797853800000 231.57223092271800000 231.55849039554600000 0.01374052717238780
195.45794858996800000 231.58424549263700000 231.57229587435700000 0.01194961827934550
195.65759920139800000 231.59630436380500000 231.58462092280400000 0.01168344100082660
195.85724981282800000 231.60840563863400000 231.59787967801100000 0.01052596062353930
196.05690042425800000 231.62054741286500000 231.61198720336000000 0.00856020950536163
196.25655103568800000 231.63272777586200000 231.62686541676500000 0.00586235909702282
196.45620164711800000 231.64494481092000000 231.64129763841600000 0.00364717250371882
196.65585225854800000 231.65719659556100000 231.65760681033100000 -0.00041021476999958
196.85550286997800000 231.66948120184100000 231.66990160942100000 -0.00042040757978157
197.05515348140800000 231.68179669664900000 231.68310567736600000 -0.00130898071728325
197.25480409283800000 231.69414114201500000 231.69713720679300000 -0.00299606477821612
197.45445470426800000 231.70651259541200000 231.71077653765700000 -0.00426394224518845
197.65410531569800000 231.71890911006400000 231.72405421733900000 -0.00514510727498418
197.85375592712800000 231.73132873525100000 231.73814341425900000 -0.00681467900832899
198.05340653855800000 231.74376951661600000 231.75182595849000000 -0.00805644187428811
